226 , 367.691040 , 5.605911 , 30, 172 , 338 ;
227 , 367.603210 , 6.164383 , 28, 182 , 294 ;
227 , 366.761963 , 6.529412 , 28, 186 , 286 ;
227 , 368.712189 , 5.796792 , 31, 158 , 347 ;
228 , 367.469635 , 6.173913 , 29, 178 , 307 ;
229 , 368.294830 , 6.139535 , 28, 181 , 308 ;
229 , 372.767609 , 7.034188 , 27, 207 , 275 ;
229 , 370.232635 , 6.014084 , 29, 182 , 337 ;
229 , 364.867523 , 6.676991 , 29, 190 , 327 ;
232 , 361.541138 , 5.630542 , 29, 170 , 305 ;
233 , 368.391632 , 6.343874 , 26, 204 , 266 ;
233 , 368.595276 , 6.064516 , 29, 183 , 323 ;
233 , 367.055847 , 5.759259 , 28, 173 , 282 ;
233 , 367.512360 , 6.300000 , 29, 182 , 323 ;
234 , 370.441010 , 5.457547 , 28, 169 , 296 ;
234 , 365.156067 , 5.338542 , 30, 156 , 334 ;
235 , 366.262085 , 6.152381 , 30, 178 , 342 ;
236 , 370.761597 , 5.807340 , 28, 180 , 286 ;
236 , 366.713257 , 5.533019 , 28, 181 , 282 ;
237 , 370.515808 , 6.451163 , 28, 187 , 282 ;
237 , 361.696716 , 5.808824 , 30, 171 , 334 ;
237 , 363.855316 , 5.633803 , 28, 169 , 278 ;
237 , 366.200317 , 5.817352 , 28, 179 , 298 ;
237 , 370.315125 , 6.492146 , 32, 167 , 400 ;
238 , 363.876709 , 5.930348 , 30, 172 , 332 ;
238 , 364.664490 , 6.038627 , 26, 193 , 260 ;
238 , 362.331940 , 5.920188 , 28, 181 , 278 ;
239 , 364.202637 , 5.708333 , 30, 167 , 334 ;
240 , 363.005768 , 4.865000 , 28, 157 , 274 ;
240 , 364.108826 , 6.214286 , 28, 186 , 282 ;
240 , 365.808533 , 4.808290 , 30, 151 , 318 ;
241 , 362.936310 , 6.038961 , 28, 189 , 318 ;
241 , 370.611969 , 5.165000 , 28, 163 , 270 ;
241 , 364.899597 , 5.893023 , 28, 179 , 298 ;
242 , 363.563812 , 4.906593 , 30, 145 , 308 ;
243 , 372.775299 , 6.042056 , 28, 176 , 278 ;
244 , 368.952026 , 6.240566 , 28, 188 , 310 ;
244 , 372.214294 , 6.236363 , 28, 188 , 288 ;
244 , 364.124847 , 5.614286 , 28, 171 , 274 ;
244 , 362.340881 , 5.831776 , 28, 181 , 294 ;
245 , 370.037292 , 5.738693 , 30, 161 , 330 ;
245 , 368.591583 , 5.751296 , 31, 164 , 359 ;
245 , 365.650604 , 5.118484 , 28, 170 , 286 ;
246 , 371.276886 , 6.799197 , 26, 209 , 260 ;
246 , 372.283752 , 5.719457 , 28, 175 , 294 ;
246 , 367.659607 , 5.903846 , 30, 166 , 348 ;
246 , 365.540771 , 5.361111 , 27, 175 , 261 ;
246 , 372.770599 , 6.507538 , 30, 177 , 318 ;
246 , 376.115356 , 6.235294 , 28, 188 , 284 ;
246 , 361.396881 , 6.123153 , 29, 178 , 317 ;
246 , 363.422546 , 5.906103 , 28, 180 , 294 ;
246 , 365.457642 , 6.377119 , 27, 194 , 269 ;
247 , 367.440552 , 5.795833 , 26, 192 , 256 ;
247 , 366.392670 , 6.469298 , 28, 192 , 300 ;
247 , 365.997925 , 7.007968 , 26, 216 , 264 ;
247 , 362.022644 , 5.678757 , 30, 165 , 322 ;
248 , 367.077209 , 6.530864 , 26, 201 , 252 ;
249 , 372.522461 , 5.544117 , 30, 166 , 356 ;
249 , 376.654388 , 5.925743 , 30, 166 , 334 ;
249 , 372.518829 , 6.135514 , 29, 180 , 311 ;
249 , 372.962952 , 6.126316 , 30, 163 , 340 ;
249 , 368.949646 , 5.948498 , 28, 185 , 310 ;
249 , 369.174072 , 5.758474 , 28, 180 , 314 ;
249 , 370.862488 , 6.653680 , 28, 196 , 296 ;
249 , 369.981506 , 6.116279 , 28, 185 , 300 ;
250 , 362.121796 , 5.338461 , 31, 157 , 355 ;
250 , 362.022644 , 6.223881 , 30, 177 , 328 ;
250 , 363.093018 , 5.940639 , 28, 181 , 304 ;
250 , 371.645569 , 5.995146 , 29, 171 , 313 ;
250 , 361.162415 , 5.664921 , 30, 162 , 324 ;
250 , 376.023926 , 5.837963 , 29, 175 , 321 ;
251 , 366.965027 , 5.886793 , 28, 173 , 296 ;
251 , 365.946228 , 6.303965 , 27, 192 , 273 ;
251 , 364.459106 , 6.105485 , 26, 194 , 250 ;
251 , 362.816406 , 5.427835 , 30, 164 , 338 ;
251 , 370.896912 , 5.465240 , 32, 157 , 400 ;
252 , 372.236298 , 6.800000 , 28, 194 , 290 ;
252 , 373.203400 , 6.954918 , 26, 208 , 238 ;
252 , 360.638794 , 5.104762 , 28, 165 , 290 ;
252 , 361.368439 , 5.186869 , 30, 158 , 332 ;
252 , 372.344879 , 6.727273 , 29, 186 , 315 ;
252 , 363.221863 , 5.945000 , 30, 174 , 360 ;
252 , 370.879761 , 6.125000 , 27, 192 , 283 ;
253 , 364.891876 , 5.730769 , 30, 168 , 340 ;
253 , 366.941284 , 5.929245 , 29, 170 , 311 ;
253 , 365.607849 , 6.490385 , 29, 176 , 307 ;
253 , 375.874298 , 6.475555 , 28, 194 , 296 ;
253 , 371.121948 , 6.841880 , 27, 199 , 271 ;
253 , 370.093689 , 6.501916 , 26, 212 , 270 ;
253 , 368.260406 , 5.756757 , 28, 176 , 292 ;
253 , 363.189178 , 6.283721 , 28, 185 , 318 ;
253 , 369.061859 , 5.546667 , 27, 180 , 265 ;
253 , 369.190094 , 6.047009 , 28, 189 , 314 ;
254 , 365.874390 , 5.986784 , 26, 192 , 238 ;
254 , 369.457245 , 6.151515 , 32, 166 , 386 ;
254 , 363.839294 , 5.843434 , 30, 166 , 334 ;
254 , 372.511139 , 6.521008 , 28, 200 , 316 ;
255 , 362.853821 , 5.617801 , 30, 170 , 348 ;
255 , 362.490479 , 5.625616 , 30, 164 , 344 ;
255 , 369.035156 , 6.899599 , 26, 209 , 262 ;
255 , 361.894409 , 5.948052 , 28, 179 , 320 ;
255 , 364.453125 , 5.371428 , 28, 170 , 288 ;
255 , 365.588867 , 5.385417 , 30, 156 , 332 ;
256 , 375.801849 , 6.638393 , 28, 192 , 284 ;
256 , 369.201416 , 6.138393 , 28, 186 , 294 ;
256 , 366.301849 , 5.932367 , 28, 175 , 306 ;
256 , 368.038971 , 6.096639 , 28, 183 , 308 ;
256 , 373.251404 , 6.688034 , 28, 201 , 302 ;
256 , 370.197571 , 5.760369 , 28, 174 , 290 ;
256 , 362.385986 , 5.443820 , 32, 145 , 400 ;
256 , 364.213928 , 5.804167 , 27, 188 , 277 ;
257 , 364.244751 , 5.815166 , 28, 176 , 290 ;
257 , 364.482819 , 5.701923 , 30, 177 , 318 ;
257 , 368.816071 , 6.639676 , 26, 209 , 268 ;
257 , 367.469635 , 6.413043 , 28, 191 , 292 ;
257 , 367.079590 , 6.149038 , 29, 178 , 299 ;
257 , 368.530548 , 6.081448 , 28, 181 , 298 ;
257 , 362.976074 , 5.406250 , 27, 176 , 271 ;
258 , 370.964569 , 6.113636 , 28, 182 , 300 ;
258 , 362.150879 , 5.762791 , 28, 171 , 298 ;
258 , 365.014160 , 6.466368 , 28, 186 , 314 ;
258 , 372.772949 , 6.197369 , 28, 189 , 292 ;
258 , 374.325439 , 6.172566 , 27, 190 , 271 ;
258 , 369.996918 , 5.666667 , 28, 181 , 282 ;
259 , 365.441620 , 6.248804 , 29, 179 , 313 ;
259 , 364.659149 , 6.621399 , 28, 200 , 316 ;
259 , 363.499695 , 4.927185 , 28, 156 , 274 ;
259 , 369.217377 , 5.790909 , 28, 180 , 290 ;
259 , 367.495728 , 5.694915 , 32, 153 , 370 ;
259 , 371.650909 , 6.365145 , 26, 202 , 274 ;
259 , 365.612579 , 6.192771 , 26, 204 , 260 ;
260 , 363.067535 , 6.600000 , 29, 190 , 309 ;
260 , 361.770905 , 6.081081 , 28, 185 , 292 ;
260 , 364.760040 , 6.090425 , 31, 170 , 373 ;
260 , 362.396667 , 5.690722 , 30, 166 , 322 ;
260 , 366.387329 , 6.242553 , 26, 201 , 244 ;
260 , 372.279022 , 6.655738 , 26, 202 , 248 ;
260 , 367.763489 , 6.270042 , 26, 195 , 262 ;
261 , 362.923279 , 5.815166 , 29, 173 , 317 ;
261 , 369.257202 , 5.768889 , 28, 183 , 304 ;
261 , 365.984863 , 5.684874 , 26, 191 , 260 ;
261 , 365.604889 , 6.130630 , 28, 187 , 306 ;
261 , 363.737793 , 5.325967 , 31, 153 , 355 ;
261 , 365.201172 , 6.895238 , 30, 188 , 374 ;
261 , 367.047516 , 6.464286 , 28, 189 , 298 ;
262 , 365.206512 , 6.395745 , 27, 193 , 295 ;
262 , 365.807312 , 5.916667 , 28, 180 , 286 ;
262 , 366.139191 , 5.860215 , 31, 160 , 363 ;
262 , 372.756927 , 5.541463 , 28, 171 , 286 ;
262 , 368.265747 , 6.202765 , 30, 183 , 368 ;
262 , 367.622223 , 6.495763 , 26, 196 , 252 ;
262 , 363.360779 , 5.732719 , 28, 182 , 276 ;
262 , 592.422546 , 6.527093 , 30, 178 , 372 ;
262 , 369.489319 , 5.619048 , 30, 164 , 322 ;
263 , 365.093689 , 5.457143 , 28, 168 , 294 ;
263 , 362.559326 , 5.595349 , 28, 174 , 296 ;
263 , 374.965973 , 6.264706 , 30, 170 , 340 ;
263 , 367.271942 , 6.525862 , 26, 200 , 256 ;
263 , 362.310547 , 5.802083 , 30, 165 , 340 ;
263 , 363.946167 , 6.483568 , 29, 188 , 325 ;
263 , 366.641449 , 5.373786 , 28, 170 , 290 ;
264 , 367.250549 , 6.237864 , 30, 172 , 340 ;
264 , 366.751282 , 6.542857 , 26, 205 , 266 ;
264 , 372.769958 , 5.959184 , 30, 169 , 332 ;
264 , 369.012024 , 6.584415 , 28, 188 , 310 ;
264 , 370.408325 , 5.070652 , 30, 154 , 316 ;
264 , 367.098602 , 6.528226 , 26, 201 , 262 ;
264 , 367.370453 , 5.542453 , 29, 168 , 331 ;
264 , 363.927155 , 5.597990 , 29, 166 , 291 ;
265 , 365.423218 , 5.871134 , 30, 169 , 348 ;
265 , 361.886078 , 5.986486 , 28, 183 , 300 ;
265 , 367.061188 , 5.791262 , 29, 176 , 297 ;
265 , 377.373352 , 6.192660 , 28, 182 , 282 ;
265 , 368.682495 , 5.466063 , 28, 174 , 288 ;
265 , 374.824066 , 6.098655 , 28, 183 , 300 ;
265 , 374.833038 , 6.966942 , 26, 207 , 242 ;
265 , 375.524017 , 6.824034 , 28, 194 , 316 ;
266 , 360.002960 , 6.603448 , 28, 191 , 304 ;
266 , 373.184998 , 6.317307 , 30, 180 , 326 ;
266 , 364.688232 , 5.902326 , 28, 183 , 300 ;
266 , 369.586731 , 6.612335 , 28, 188 , 304 ;
266 , 370.232635 , 5.693780 , 28, 174 , 272 ;
266 , 370.816772 , 5.566667 , 28, 170 , 294 ;
266 , 374.265900 , 7.074562 , 28, 197 , 304 ;
266 , 374.637695 , 5.877358 , 28, 175 , 286 ;
266 , 366.324402 , 6.557143 , 30, 179 , 356 ;
267 , 363.959839 , 6.162791 , 28, 188 , 302 ;
267 , 366.414062 , 6.358140 , 28, 187 , 284 ;
267 , 370.112701 , 5.556650 , 29, 169 , 295 ;
267 , 365.628601 , 6.198157 , 28, 187 , 306 ;
267 , 368.297791 , 6.083333 , 28, 187 , 300 ;
267 , 361.285309 , 5.599138 , 26, 183 , 242 ;
267 , 365.030823 , 6.017857 , 28, 187 , 294 ;
268 , 366.817780 , 5.586592 , 30, 157 , 328 ;
268 , 370.328796 , 5.742082 , 28, 184 , 288 ;
268 , 368.835083 , 6.084507 , 28, 186 , 300 ;
268 , 366.368958 , 6.029412 , 28, 179 , 274 ;
268 , 362.179962 , 6.004273 , 26, 191 , 244 ;
268 , 368.319183 , 5.951691 , 29, 176 , 299 ;
268 , 366.278107 , 6.800885 , 28, 189 , 316 ;
268 , 365.124634 , 6.092166 , 28, 179 , 288 ;
269 , 370.537170 , 6.380753 , 27, 200 , 293 ;
269 , 368.666473 , 6.322727 , 28, 190 , 278 ;
269 , 367.895325 , 5.734807 , 32, 157 , 368 ;
269 , 366.655121 , 6.221312 , 25, 199 , 225 ;
269 , 363.112640 , 5.924107 , 28, 182 , 292 ;
269 , 367.218506 , 6.017094 , 27, 192 , 271 ;
270 , 368.642120 , 7.008811 , 28, 198 , 318 ;
270 , 360.480865 , 6.017937 , 28, 192 , 298 ;
270 , 367.836578 , 5.950000 , 27, 181 , 273 ;
270 , 368.832733 , 6.700893 , 28, 194 , 298 ;
270 , 362.078430 , 6.849594 , 26, 208 , 260 ;
270 , 365.728394 , 6.457778 , 28, 183 , 300 ;
270 , 369.873962 , 6.782427 , 26, 213 , 256 ;
270 , 360.782440 , 5.863636 , 29, 172 , 317 ;
270 , 364.073761 , 6.070755 , 28, 175 , 288 ;
270 , 367.512360 , 6.519650 , 28, 197 , 298 ;
270 , 368.933624 , 5.865672 , 30, 168 , 362 ;
271 , 369.125977 , 6.320176 , 28, 194 , 294 ;
271 , 364.907928 , 6.167421 , 28, 189 , 294 ;
271 , 362.233398 , 6.511312 , 28, 196 , 300 ;
271 , 361.902740 , 6.397129 , 30, 171 , 350 ;
271 , 370.283081 , 6.844107 , 26, 209 , 276 ;
271 , 365.684418 , 6.146939 , 26, 199 , 272 ;
272 , 373.791138 , 6.437230 , 28, 188 , 300 ;
272 , 369.384796 , 6.546341 , 30, 175 , 340 ;
272 , 361.071564 , 5.235577 , 28, 167 , 282 ;
272 , 367.010132 , 5.517544 , 26, 189 , 234 ;
272 , 373.307892 , 6.922727 , 28, 195 , 292 ;
272 , 368.525208 , 6.070423 , 29, 182 , 321 ;
272 , 366.991730 , 6.128866 , 30, 169 , 336 ;
272 , 365.816254 , 5.917012 , 26, 193 , 256 ;
272 , 368.616028 , 6.619835 , 26, 210 , 262 ;
272 , 365.126984 , 6.772727 , 28, 194 , 292 ;
273 , 367.178131 , 6.016949 , 26, 190 , 250 ;
273 , 366.997070 , 5.888325 , 30, 169 , 332 ;
273 , 366.272766 , 5.502347 , 28, 173 , 284 ;
273 , 361.910431 , 5.946860 , 30, 170 , 336 ;
273 , 366.149872 , 5.742990 , 28, 180 , 290 ;
273 , 371.896698 , 6.585551 , 24, 214 , 220 ;
273 , 367.340759 , 6.420561 , 28, 186 , 280 ;
274 , 374.812286 , 6.168889 , 28, 184 , 310 ;
274 , 368.260406 , 6.133333 , 28, 191 , 294 ;
274 , 363.733063 , 6.024038 , 30, 171 , 328 ;
274 , 375.281860 , 6.476415 , 29, 184 , 313 ;
274 , 363.468262 , 5.779817 , 28, 173 , 294 ;
274 , 366.374908 , 5.531401 , 28, 175 , 286 ;
274 , 364.781433 , 5.837564 , 30, 167 , 334 ;
274 , 367.574127 , 6.361502 , 28, 185 , 288 ;
274 , 367.501678 , 6.323194 , 23, 216 , 187 ;
274 , 372.107422 , 5.572687 , 26, 182 , 240 ;
274 , 364.397339 , 6.197044 , 30, 174 , 336 ;
275 , 367.761139 , 5.784404 , 28, 180 , 278 ;
275 , 365.642914 , 5.609091 , 28, 176 , 292 ;
275 , 366.387329 , 6.433884 , 26, 202 , 252 ;
275 , 367.314056 , 6.095436 , 27, 193 , 285 ;
275 , 525.858154 , 6.004673 , 28, 183 , 284 ;
275 , 369.574799 , 6.095238 , 30, 175 , 336 ;
276 , 369.808167 , 6.228724 , 32, 169 , 362 ;
276 , 367.539093 , 6.369370 , 28, 190 , 310 ;
276 , 362.962402 , 5.400922 , 28, 174 , 298 ;
276 , 368.132782 , 5.933333 , 27, 184 , 265 ;
276 , 362.545654 , 5.815534 , 30, 172 , 360 ;
276 , 366.622437 , 5.883408 , 28, 180 , 306 ;
276 , 369.123627 , 6.215247 , 28, 184 , 316 ;
276 , 362.973083 , 5.866972 , 28, 180 , 288 ;
276 , 524.907715 , 5.705314 , 28, 173 , 274 ;
277 , 365.046844 , 5.706141 , 27, 187 , 265 ;
277 , 366.647400 , 6.169565 , 26, 197 , 240 ;
277 , 365.677948 , 4.888350 , 28, 164 , 278 ;
277 , 366.045380 , 6.100457 , 28, 181 , 290 ;
277 , 370.550232 , 6.365217 , 27, 201 , 265 ;
277 , 360.464813 , 6.444445 , 30, 176 , 358 ;
278 , 369.983856 , 6.297521 , 26, 198 , 266 ;
278 , 362.144928 , 6.502203 , 28, 191 , 314 ;
278 , 363.512756 , 5.711009 , 29, 173 , 327 ;
278 , 363.387512 , 5.487562 , 30, 165 , 364 ;
278 , 369.735107 , 5.882629 , 28, 177 , 282 ;
278 , 366.005524 , 6.117925 , 30, 174 , 338 ;
278 , 371.349335 , 6.410959 , 28, 187 , 294 ;
278 , 366.652130 , 5.553922 , 30, 168 , 342 ;
279 , 369.847290 , 6.090047 , 29, 175 , 315 ;
279 , 369.516022 , 5.269231 , 30, 158 , 338 ;
279 , 363.178497 , 6.098131 , 28, 182 , 290 ;
279 , 368.845795 , 6.013889 , 29, 177 , 319 ;
280 , 362.521912 , 5.905406 , 28, 186 , 314 ;
280 , 371.639587 , 5.914894 , 27, 191 , 281 ;
280 , 364.511902 , 5.660634 , 28, 179 , 292 ;
280 , 366.735260 , 6.958678 , 26, 211 , 254 ;
280 , 367.865021 , 5.352679 , 27, 170 , 277 ;
281 , 363.975250 , 6.144681 , 27, 189 , 275 ;
281 , 366.213989 , 6.697872 , 28, 198 , 300 ;
281 , 367.827606 , 6.453333 , 28, 193 , 290 ;
281 , 362.057068 , 5.651163 , 28, 170 , 292 ;
281 , 365.433899 , 5.596154 , 28, 173 , 280 ;
281 , 368.602997 , 6.134694 , 26, 200 , 258 ;
281 , 368.305511 , 5.669903 , 30, 167 , 372 ;
281 , 374.792633 , 6.516807 , 28, 192 , 308 ;
281 , 373.785156 , 6.309783 , 32, 161 , 394 ;
281 , 366.982788 , 6.724891 , 28, 194 , 286 ;
281 , 370.586914 , 6.785992 , 25, 214 , 245 ;
282 , 367.833588 , 6.518182 , 28, 190 , 276 ;
282 , 367.264221 , 5.757143 , 29, 173 , 321 ;
282 , 369.337341 , 6.145833 , 28, 190 , 318 ;
282 , 374.029205 , 6.390041 , 25, 210 , 227 ;
283 , 367.392456 , 6.229167 , 26, 201 , 254 ;
283 , 363.510376 , 5.906542 , 28, 179 , 278 ;
283 , 363.227203 , 5.967136 , 28, 184 , 288 ;
283 , 360.410767 , 5.427861 , 29, 167 , 315 ;
283 , 370.569244 , 6.868996 , 28, 196 , 294 ;
284 , 361.164764 , 5.772277 , 30, 170 , 334 ;
284 , 367.081940 , 6.145833 , 27, 198 , 291 ;
284 , 367.881042 , 6.307693 , 30, 176 , 326 ;
284 , 364.822418 , 5.789720 , 28, 176 , 306 ;
284 , 369.828918 , 5.831731 , 28, 175 , 284 ;
284 , 369.657928 , 7.016194 , 26, 213 , 270 ;
285 , 362.620453 , 5.671795 , 30, 166 , 320 ;
285 , 367.109283 , 5.934783 , 26, 191 , 246 ;
285 , 364.747620 , 6.270042 , 26, 199 , 256 ;
285 , 365.100281 , 5.673820 , 26, 183 , 238 ;
285 , 367.431610 , 5.866029 , 28, 179 , 292 ;
285 , 364.162231 , 6.195021 , 26, 201 , 268 ;
285 , 372.096741 , 6.034782 , 28, 188 , 296 ;
286 , 365.955170 , 5.911628 , 28, 178 , 292 ;
286 , 377.093140 , 6.372449 , 31, 167 , 353 ;
286 , 368.530548 , 5.625000 , 30, 168 , 316 ;
286 , 366.571991 , 5.820896 , 30, 168 , 338 ;
286 , 371.609894 , 6.466063 , 28, 184 , 290 ;
286 , 365.883362 , 6.085202 , 28, 180 , 292 ;
287 , 371.140961 , 6.014354 , 28, 179 , 294 ;
287 , 365.337097 , 5.959821 , 27, 189 , 257 ;
287 , 365.875031 , 6.009132 , 30, 181 , 354 ;
287 , 369.088593 , 6.944030 , 24, 229 , 218 ;
287 , 372.498108 , 6.148325 , 29, 181 , 303 ;
287 , 363.091278 , 5.278350 , 29, 164 , 305 ;
287 , 363.850616 , 5.600000 , 28, 181 , 294 ;
287 , 378.075653 , 5.466321 , 31, 157 , 351 ;
288 , 364.953033 , 6.363158 , 31, 174 , 331 ;
288 , 370.934296 , 5.902655 , 28, 184 , 294 ;
288 , 366.326202 , 6.204545 , 30, 177 , 350 ;
288 , 372.965302 , 6.548673 , 28, 184 , 282 ;
288 , 367.584198 , 6.133047 , 28, 185 , 316 ;
288 , 366.149872 , 6.465587 , 26, 201 , 254 ;
288 , 366.671143 , 5.532710 , 28, 173 , 296 ;
289 , 366.252014 , 5.362245 , 30, 157 , 320 ;
289 , 366.706177 , 5.645933 , 28, 179 , 282 ;
289 , 367.268951 , 5.708920 , 29, 172 , 313 ;
289 , 366.526245 , 6.314286 , 28, 184 , 282 ;
289 , 366.620087 , 6.525346 , 28, 190 , 286 ;
289 , 373.513275 , 6.812245 , 26, 215 , 248 ;
289 , 371.282227 , 6.238866 , 26, 199 , 260 ;
289 , 519.101501 , 6.450704 , 28, 188 , 304 ;
289 , 366.671082 , 5.796380 , 28, 178 , 294 ;
289 , 369.022736 , 5.310000 , 30, 160 , 336 ;
289 , 365.503357 , 6.574766 , 30, 187 , 344 ;
289 , 366.935303 , 6.320755 , 28, 185 , 286 ;
289 , 366.561920 , 6.259740 , 28, 189 , 314 ;
289 , 365.895782 , 6.215859 , 28, 189 , 296 ;
290 , 368.766266 , 5.930736 , 26, 191 , 248 ;
290 , 364.259033 , 6.284404 , 28, 187 , 284 ;
290 , 372.970642 , 5.981482 , 28, 179 , 288 ;
290 , 373.213440 , 6.877729 , 28, 198 , 290 ;
291 , 363.972870 , 5.527638 , 30, 162 , 316 ;
291 , 369.751129 , 6.324201 , 28, 188 , 288 ;
291 , 364.370636 , 5.871428 , 28, 173 , 290 ;
291 , 364.378326 , 5.859903 , 28, 176 , 290 ;
291 , 365.332397 , 5.625592 , 28, 175 , 300 ;
291 , 363.817291 , 5.936709 , 26, 193 , 240 ;
291 , 361.990601 , 5.573991 , 27, 187 , 261 ;
292 , 373.445557 , 5.774648 , 28, 177 , 300 ;
292 , 369.254211 , 6.192894 , 30, 177 , 316 ;
292 , 366.753662 , 6.008969 , 28, 185 , 302 ;
292 , 365.958160 , 5.668122 , 28, 180 , 310 ;
292 , 363.323395 , 6.176991 , 28, 182 , 314 ;
292 , 367.084930 , 6.608510 , 27, 198 , 275 ;
292 , 370.734863 , 6.042056 , 29, 178 , 319 ;
292 , 364.814117 , 6.173913 , 31, 173 , 385 ;
292 , 369.532043 , 5.853081 , 28, 178 , 282 ;
292 , 368.993011 , 5.745370 , 28, 175 , 296 ;
292 , 374.167511 , 6.201681 , 26, 198 , 248 ;
292 , 370.864838 , 6.552511 , 29, 187 , 309 ;
293 , 369.799103 , 5.976744 , 29, 177 , 307 ;
293 , 367.710052 , 5.954315 , 30, 168 , 326 ;
293 , 366.369568 , 6.253061 , 26, 196 , 252 ;
293 , 365.631500 , 5.683721 , 28, 175 , 298 ;
293 , 375.369690 , 6.120536 , 28, 182 , 292 ;
293 , 375.056824 , 6.619909 , 28, 190 , 280 ;
293 , 659.557190 , 6.261224 , 26, 204 , 252 ;
293 , 362.348572 , 5.612903 , 28, 180 , 290 ;
294 , 366.329193 , 6.096618 , 30, 176 , 334 ;
294 , 368.103088 , 6.775934 , 26, 207 , 254 ;
294 , 369.123627 , 5.757576 , 26, 185 , 246 ;
294 , 379.226776 , 5.995370 , 28, 181 , 284 ;
294 , 366.107147 , 5.943396 , 28, 178 , 274 ;
294 , 367.803864 , 6.508850 , 29, 192 , 331 ;
295 , 374.103394 , 5.638009 , 28, 173 , 290 ;
295 , 373.272217 , 5.725888 , 30, 165 , 334 ;
295 , 364.509552 , 5.984375 , 26, 200 , 274 ;
295 , 370.741974 , 5.718750 , 31, 162 , 359 ;
295 , 374.090332 , 5.622120 , 28, 172 , 280 ;
295 , 364.992798 , 5.755365 , 26, 186 , 254 ;
295 , 365.925476 , 6.276995 , 29, 186 , 313 ;
295 , 362.776031 , 5.688372 , 28, 176 , 296 ;
295 , 366.604034 , 5.794117 , 26, 194 , 256 ;
296 , 364.684143 , 5.559242 , 28, 172 , 280 ;
296 , 364.459106 , 5.942029 , 29, 177 , 315 ;
296 , 364.119507 , 6.231482 , 28, 192 , 298 ;
297 , 363.232544 , 5.877273 , 28, 182 , 294 ;
297 , 366.675751 , 6.349138 , 26, 197 , 254 ;
297 , 367.562805 , 5.758975 , 30, 165 , 322 ;
298 , 369.962494 , 6.222689 , 26, 199 , 254 ;
298 , 369.179413 , 7.407115 , 26, 223 , 270 ;
298 , 371.330933 , 6.252101 , 26, 198 , 252 ;
298 , 370.683167 , 5.844749 , 28, 180 , 296 ;
299 , 368.770966 , 6.168182 , 29, 181 , 327 ;
299 , 369.090942 , 6.050251 , 30, 170 , 350 ;
299 , 394.897766 , 6.068293 , 30, 171 , 324 ;
299 , 367.795563 , 6.266129 , 26, 202 , 270 ;
299 , 363.662354 , 6.495575 , 28, 192 , 322 ;
299 , 363.328735 , 5.876712 , 28, 182 , 326 ;
300 , 364.352234 , 5.561224 , 30, 165 , 330 ;
