0 , 0.816057 , 7.539604 , 26, 3.672727 , 3.396591, 0.993808 ;
4 , 1.303123 , 7.495370 , 25, 3.857143 , 2.199888, 1.030402 ;
6 , 6.535320 , 8.609375 , 23, 4.413793 , 2.518458, 1.342561 ;
7 , 4.181151 , 8.556911 , 24, 4.315790 , 2.730382, 1.563472 ;
5 , 6.886984 , 8.655870 , 24, 4.333333 , 3.125898, 1.563472 ;
6 , 8.669939 , 8.607287 , 24, 4.333333 , 3.299832, 1.563472 ;
7 , 9.900611 , 8.434426 , 24, 4.280702 , 3.344729, 1.414214 ;
6 , 14.416649 , 8.654618 , 24, 4.368421 , 3.250018, 1.563472 ;
6 , 2.091832 , 8.312500 , 24, 4.210526 , 2.579590, 1.414214 ;
5 , 8.829266 , 8.658634 , 24, 4.368421 , 3.218416, 1.563472 ;
6 , 6.620800 , 8.421488 , 24, 4.245614 , 2.880212, 1.414214 ;
6 , 9.318468 , 8.278008 , 24, 4.228070 , 2.813398, 1.414214 ;
6 , 1.033128 , 8.378601 , 24, 4.263158 , 2.787694, 1.414214 ;
6 , 8.622641 , 8.323651 , 24, 4.228070 , 3.025290, 1.414214 ;
4 , 6.037138 , 8.273859 , 24, 4.228070 , 3.151602, 1.414214 ;
8 , 5.580388 , 8.411523 , 24, 4.263158 , 3.154701, 1.414214 ;
1 , 0.822055 , 7.119792 , 26, 3.490909 , 3.087560, 1.099944 ;
3 , 1.031081 , 7.929204 , 24, 3.964912 , 3.151602, 0.942809 ;
1 , 1.263076 , 7.448276 , 26, 3.690909 , 2.403529, 1.286204 ;
3 , 1.105059 , 7.373134 , 26, 3.654546 , 3.261038, 0.874890 ;
8 , 3.039752 , 7.669456 , 22, 4.050848 , 2.247579, 0.496904 ;
0 , 0.696056 , 7.433673 , 26, 3.563636 , 2.981787, 0.993808 ;
0 , 0.582019 , 5.513274 , 34, 2.404255 , 3.450294, 1.133115 ;
1 , 0.489051 , 7.253886 , 27, 3.574074 , 3.385411, 0.666667 ;
0 , 1.269050 , 7.826667 , 24, 3.947368 , 3.203923, 0.816497 ;
7 , 3.430932 , 7.646018 , 24, 3.964912 , 2.449490, 0.816497 ;
0 , 0.412011 , 5.216981 , 34, 2.255319 , 2.444616, 0.628539 ;
0 , 0.935055 , 7.990338 , 27, 3.833333 , 3.715525, 1.632993 ;
4 , 1.805080 , 7.810185 , 25, 3.857143 , 3.478202, 1.030402 ;
0 , 1.065070 , 7.684466 , 26, 3.745455 , 3.123176, 1.196703 ;
7 , 4.262947 , 7.004878 , 26, 3.727273 , 1.870143, 0.566558 ;
8 , 1.677278 , 6.980952 , 24, 3.684211 , 2.192164, 0.666667 ;
0 , 0.657049 , 7.492462 , 26, 3.618182 , 3.542464, 0.874890 ;
0 , 1.165059 , 7.716981 , 25, 3.785714 , 2.977050, 1.133115 ;
2 , 0.612067 , 7.927602 , 25, 3.946429 , 2.689343, 1.474056 ;
3 , 3.511785 , 7.558558 , 25, 3.964286 , 2.444616, 1.030402 ;
9 , 6.039504 , 7.612069 , 23, 4.000000 , 2.054805, 0.684935 ;
3 , 0.873055 , 7.171123 , 28, 3.528302 , 2.670759, 1.286204 ;
5 , 2.360033 , 7.479821 , 24, 3.912281 , 3.203923, 0.942809 ;
6 , 0.601117 , 6.952830 , 24, 3.719298 , 1.996902, 0.666667 ;
0 , 0.938044 , 7.429268 , 26, 3.727273 , 3.306297, 0.874890 ;
3 , 2.293613 , 7.771689 , 26, 3.981818 , 3.560381, 1.286204 ;
0 , 1.104060 , 6.808743 , 27, 3.388889 , 3.006525, 0.666667 ;
0 , 1.194052 , 7.875598 , 26, 3.800000 , 4.394535, 0.993808 ;
0 , 0.819050 , 6.920213 , 27, 3.481482 , 3.392299, 0.942809 ;
1 , 0.999062 , 7.760976 , 27, 3.796296 , 3.376330, 1.154701 ;
2 , 1.470054 , 7.581281 , 26, 3.690909 , 3.630376, 1.286204 ;
5 , 1.420361 , 6.785366 , 24, 3.596491 , 2.552285, 0.471404 ;
0 , 1.108046 , 7.783654 , 26, 3.781818 , 3.794632, 1.286204 ;
0 , 1.277057 , 7.828948 , 23, 3.931035 , 2.939331, 0.831479 ;
7 , 1.710319 , 7.913043 , 25, 4.107143 , 3.478202, 1.133115 ;
5 , 2.463904 , 7.246511 , 25, 3.839286 , 1.885618, 0.785674 ;
0 , 0.085013 , 5.407407 , 34, 2.297872 , 3.499240, 0.785674 ;
2 , 0.626052 , 7.071038 , 28, 3.452830 , 3.852777, 0.874890 ;
9 , 2.093200 , 8.366534 , 23, 4.327586 , 2.681757, 1.165343 ;
1 , 1.129055 , 7.257732 , 27, 3.592592 , 3.411115, 0.942809 ;
0 , 0.904061 , 7.519048 , 24, 3.684211 , 2.537256, 0.816497 ;
0 , 0.727051 , 6.876404 , 28, 3.358490 , 3.923465, 0.993808 ;
0 , 1.056066 , 8.212963 , 26, 3.927273 , 3.936443, 1.523479 ;
9 , 2.183799 , 8.185520 , 26, 4.018182 , 3.889577, 1.662959 ;
7 , 0.439072 , 8.146443 , 24, 4.192983 , 3.363494, 1.333333 ;
0 , 0.991050 , 7.765306 , 28, 3.698113 , 3.171537, 1.523479 ;
1 , 1.106074 , 7.489796 , 27, 3.629630 , 3.816133, 0.942809 ;
1 , 0.895061 , 7.495000 , 27, 3.703704 , 3.361301, 1.054093 ;
2 , 1.821080 , 7.453659 , 26, 3.727273 , 3.637793, 0.737028 ;
0 , 0.594062 , 7.669767 , 25, 3.839286 , 3.580915, 0.785674 ;
0 , 1.149068 , 7.669811 , 25, 3.785714 , 4.081226, 0.916246 ;
1 , 1.288128 , 7.448113 , 24, 3.719298 , 2.828427, 0.816497 ;
2 , 1.115053 , 7.246154 , 27, 3.611111 , 3.376330, 1.154701 ;
5 , 0.874081 , 8.472103 , 24, 4.087719 , 3.244121, 1.563472 ;
6 , 1.484211 , 8.385282 , 24, 4.052631 , 2.730382, 1.563472 ;
0 , 0.116016 , 5.164948 , 35, 2.108696 , 3.184319, 0.566558 ;
0 , 1.003063 , 7.858407 , 24, 3.964912 , 3.344729, 0.666667 ;
0 , 1.214057 , 7.610577 , 26, 3.781818 , 3.273258, 0.993808 ;
0 , 0.759056 , 7.890476 , 26, 3.818182 , 4.015285, 1.196703 ;
3 , 0.870127 , 7.084656 , 26, 3.436364 , 2.670759, 0.874890 ;
0 , 1.282066 , 7.843137 , 26, 3.709091 , 3.582851, 1.196703 ;
0 , 0.463014 , 5.096154 , 34, 2.212766 , 3.212721, 0.415740 ;
0 , 0.249023 , 5.457944 , 35, 2.326087 , 2.811317, 0.874890 ;
2 , 0.881101 , 7.607656 , 25, 3.732143 , 3.098565, 0.785674 ;
1 , 1.157098 , 7.864865 , 24, 3.894737 , 2.299660, 1.154701 ;
0 , 2.766069 , 7.563107 , 26, 3.745455 , 3.853470, 1.196703 ;
1 , 0.841064 , 7.725000 , 27, 3.703704 , 3.864784, 1.333333 ;
2 , 0.997060 , 6.983871 , 27, 3.444444 , 3.822644, 0.666667 ;
1 , 0.700068 , 7.521327 , 25, 3.767857 , 2.601750, 0.916246 ;
6 , 1.894279 , 7.028302 , 24, 3.719298 , 2.747547, 0.471404 ;
0 , 0.716053 , 7.166667 , 29, 3.461539 , 3.762716, 1.133116 ;
6 , 3.578071 , 7.563380 , 26, 3.872727 , 3.290455, 1.196703 ;
0 , 0.394025 , 5.568965 , 33, 2.416667 , 3.173519, 0.816497 ;
1 , 0.848072 , 7.160428 , 28, 3.528302 , 3.087560, 1.286204 ;
2 , 1.665147 , 7.306931 , 26, 3.672727 , 3.087560, 0.874890 ;
9 , 6.867601 , 7.488263 , 26, 3.872727 , 2.660310, 1.099944 ;
2 , 1.259070 , 8.260663 , 28, 3.981132 , 3.463622, 1.911628 ;
0 , 0.638076 , 7.294686 , 25, 3.696429 , 2.894770, 0.628539 ;
0 , 0.701026 , 5.426087 , 33, 2.395833 , 3.477929, 0.666667 ;
0 , 0.614063 , 7.585714 , 25, 3.750000 , 3.233474, 0.916246 ;
4 , 0.381074 , 8.077982 , 26, 3.963636 , 4.025943, 1.196703 ;
0 , 0.403019 , 5.262136 , 34, 2.191489 , 2.681971, 0.785674 ;
1 , 0.958073 , 7.500000 , 26, 3.745455 , 2.968642, 1.196703 ;
0 , 1.140058 , 7.522168 , 26, 3.690909 , 3.206841, 1.196703 ;
2 , 0.756106 , 7.420513 , 27, 3.611111 , 4.108276, 1.154701 ;
1 , 0.867081 , 8.273128 , 24, 3.982456 , 3.252210, 1.154701 ;
3 , 1.963785 , 6.891625 , 25, 3.625000 , 1.885618, 0.785674 ;
5 , 16.181679 , 7.612069 , 23, 4.000000 , 2.013318, 0.831479 ;
5 , 6.337893 , 8.357142 , 26, 4.072727 , 3.531657, 1.662959 ;
5 , 3.063514 , 8.055300 , 26, 3.945455 , 2.711861, 1.662959 ;
9 , 9.995588 , 8.371179 , 26, 4.163636 , 3.874757, 1.662959 ;
4 , 10.128496 , 8.180996 , 26, 4.018182 , 3.065401, 1.662959 ;
5 , 1.411118 , 6.934783 , 27, 3.407408 , 2.537256, 1.154701 ;
7 , 4.915983 , 8.250000 , 24, 4.210526 , 3.397049, 1.247219 ;
7 , 2.986025 , 8.180673 , 24, 4.175438 , 2.939711, 1.414214 ;
2 , 1.585069 , 7.051814 , 27, 3.574074 , 3.735031, 0.942809 ;
1 , 0.272088 , 7.929906 , 25, 3.821429 , 2.842787, 1.133116 ;
9 , 2.311695 , 7.622807 , 24, 4.000000 , 2.149830, 0.816497 ;
0 , 0.961087 , 8.051724 , 24, 4.070176 , 3.522399, 0.942809 ;
9 , 10.176233 , 7.886555 , 23, 4.103448 , 2.728699, 0.955814 ;
0 , 1.113072 , 7.571429 , 25, 3.750000 , 3.704986, 0.628539 ;
5 , 3.251277 , 7.977376 , 26, 4.018182 , 2.743587, 1.448712 ;
1 , 0.613069 , 8.203704 , 26, 3.927273 , 3.916885, 1.369870 ;
6 , 1.194085 , 7.331633 , 27, 3.629630 , 3.680740, 1.054093 ;
7 , 2.877609 , 8.493927 , 23, 4.258621 , 3.286500, 1.257079 ;
8 , 5.162206 , 8.548388 , 23, 4.275862 , 3.764982, 1.257079 ;
0 , 1.034067 , 7.986842 , 23, 3.931035 , 2.408532, 1.065740 ;
1 , 1.626061 , 7.777251 , 25, 3.767857 , 2.748737, 1.314685 ;
3 , 1.522137 , 7.366834 , 27, 3.685185 , 3.247219, 1.247219 ;
1 , 0.538067 , 7.266010 , 25, 3.625000 , 2.287481, 0.785674 ;
0 , 1.120052 , 7.637255 , 26, 3.709091 , 3.649882, 0.737028 ;
0 , 0.713062 , 7.197044 , 25, 3.625000 , 2.357023, 0.628539 ;
2 , 1.078034 , 6.936170 , 27, 3.481482 , 3.483163, 0.816497 ;
0 , 1.147074 , 7.567442 , 24, 3.771930 , 3.040319, 0.816497 ;
2 , 1.683065 , 7.773148 , 25, 3.857143 , 3.493493, 0.916246 ;
1 , 1.351051 , 6.984772 , 26, 3.581818 , 2.541391, 0.314270 ;
9 , 2.143109 , 8.604838 , 24, 4.350877 , 3.218951, 1.563472 ;
7 , 5.769060 , 8.420000 , 23, 4.310345 , 3.286500, 1.165343 ;
7 , 0.555067 , 7.466667 , 24, 3.947368 , 1.759306, 0.666667 ;
0 , 0.944056 , 7.755656 , 24, 3.877193 , 3.117808, 1.054093 ;
1 , 0.640080 , 7.277778 , 26, 3.600000 , 3.379956, 0.737028 ;
1 , 0.976050 , 6.878307 , 27, 3.500000 , 3.242469, 0.942809 ;
8 , 1.617124 , 7.325792 , 24, 3.877193 , 2.425972, 0.666667 ;
0 , 0.863084 , 9.431818 , 17, 4.812500 , 2.486807, 0.566558 ;
0 , 0.708092 , 7.601896 , 25, 3.767857 , 2.571763, 1.133116 ;
0 , 0.270006 , 4.784091 , 35, 1.913043 , 2.849723, 0.737028 ;
2 , 0.657072 , 6.826816 , 29, 3.442308 , 3.130761, 0.916246 ;
9 , 9.217719 , 8.427948 , 25, 4.089286 , 2.977050, 1.617802 ;
9 , 6.374454 , 8.391304 , 25, 4.107143 , 2.704464, 1.547599 ;
0 , 0.631058 , 7.641510 , 25, 3.785714 , 2.888269, 1.030402 ;
0 , 0.986066 , 7.763889 , 24, 3.789474 , 2.924682, 1.154701 ;
0 , 0.706042 , 7.531401 , 26, 3.763636 , 4.224428, 0.737028 ;
0 , 0.890053 , 7.242105 , 27, 3.518518 , 3.554428, 0.942809 ;
0 , 1.144056 , 7.375635 , 27, 3.648148 , 3.649139, 1.154701 ;
0 , 0.920059 , 7.884058 , 26, 3.763636 , 3.119649, 1.286204 ;
0 , 1.009046 , 7.752294 , 24, 3.824561 , 2.967978, 0.942809 ;
2 , 0.595067 , 7.201031 , 26, 3.527273 , 3.193696, 0.874890 ;
1 , 0.916138 , 7.118556 , 26, 3.527273 , 3.290455, 0.874890 ;
0 , 0.448057 , 8.149779 , 24, 3.982456 , 4.075646, 0.816497 ;
0 , 0.371028 , 5.859504 , 34, 2.574468 , 3.446006, 0.628539 ;
6 , 0.802209 , 7.660634 , 26, 4.018182 , 3.193696, 1.286204 ;
3 , 0.780064 , 7.262376 , 26, 3.672727 , 3.357486, 0.993808 ;
0 , 0.809068 , 7.421052 , 25, 3.732143 , 3.147176, 0.785674 ;
2 , 0.459094 , 7.134328 , 25, 3.589286 , 3.018841, 0.785674 ;
9 , 1.524352 , 7.442478 , 23, 3.896552 , 1.825287, 0.684935 ;
0 , 0.582050 , 7.030928 , 27, 3.592592 , 2.875460, 0.942809 ;
9 , 2.119115 , 7.093023 , 24, 3.771930 , 2.387426, 0.816497 ;
8 , 1.542115 , 7.427230 , 24, 3.736842 , 3.495094, 0.471404 ;
2 , 6.856579 , 7.237209 , 24, 3.771930 , 2.149830, 0.816497 ;
0 , 0.295013 , 4.917526 , 35, 2.108696 , 2.660310, 0.566558 ;
0 , 0.056020 , 5.669565 , 34, 2.446809 , 3.718161, 0.628539 ;
1 , 1.443070 , 7.375610 , 25, 3.660714 , 3.059754, 1.030402 ;
8 , 3.270873 , 7.334862 , 24, 3.824561 , 2.425972, 0.666667 ;
5 , 7.940256 , 7.602740 , 25, 3.910714 , 2.835035, 1.030402 ;
9 , 2.034443 , 7.193396 , 25, 3.785714 , 2.330459, 0.785674 ;
0 , 1.306059 , 7.599078 , 24, 3.807018 , 3.040319, 0.666667 ;
0 , 0.884058 , 8.105727 , 24, 3.982456 , 3.172948, 1.247219 ;
0 , 1.319059 , 7.483092 , 25, 3.696429 , 2.988917, 0.785674 ;
0 , 0.921057 , 7.371859 , 26, 3.618182 , 4.274520, 0.993808 ;
8 , 4.019771 , 7.518018 , 24, 3.894737 , 2.149830, 1.054093 ;
0 , 0.968068 , 6.505682 , 27, 3.259259 , 2.787694, 0.666667 ;
1 , 1.573107 , 7.346342 , 26, 3.727273 , 2.952706, 0.737028 ;
0 , 1.327054 , 7.045685 , 26, 3.581818 , 3.463442, 0.314270 ;
0 , 1.148056 , 7.820755 , 25, 3.785714 , 2.748737, 1.030402 ;
1 , 0.651072 , 7.756881 , 24, 3.824561 , 3.006525, 1.054093 ;
1 , 0.754079 , 7.634615 , 26, 3.781818 , 4.161317, 0.737028 ;
0 , 1.103052 , 7.905213 , 26, 3.836364 , 4.092161, 0.874890 ;
2 , 0.962070 , 8.027027 , 24, 3.894737 , 3.262886, 1.054093 ;
9 , 11.891376 , 8.287037 , 27, 4.000000 , 4.232140, 1.763834 ;
0 , 0.642056 , 7.335052 , 27, 3.592592 , 3.100188, 1.247219 ;
1 , 2.113198 , 7.726852 , 25, 3.857143 , 3.276623, 0.916246 ;
0 , 0.559021 , 5.380531 , 34, 2.404255 , 3.257908, 0.628539 ;
1 , 1.241082 , 8.112107 , 25, 3.982143 , 3.523417, 1.314684 ;
1 , 1.079061 , 8.131222 , 26, 4.018182 , 4.413326, 1.099944 ;
0 , 1.002063 , 7.437186 , 26, 3.618182 , 3.613515, 1.099944 ;
0 , 0.464079 , 7.111675 , 26, 3.581818 , 4.109609, 0.566558 ;
0 , 0.790062 , 7.628713 , 26, 3.672727 , 3.344524, 1.196703 ;
0 , 1.173059 , 7.776256 , 24, 3.842105 , 2.856695, 0.816497 ;
1 , 0.695076 , 7.577115 , 26, 3.654546 , 2.711861, 1.196703 ;
2 , 0.584080 , 7.769953 , 25, 3.803571 , 3.173910, 1.030402 ;
4 , 2.015168 , 7.694915 , 22, 4.000000 , 2.828302, 0.496904 ;
1 , 0.955063 , 7.454082 , 27, 3.629630 , 3.344729, 0.942809 ;
0 , 1.000059 , 7.447761 , 26, 3.654546 , 4.094127, 0.874890 ;
1 , 1.378062 , 7.630841 , 25, 3.821429 , 3.667163, 1.133115 ;
0 , 1.035094 , 9.447712 , 17, 4.781250 , 2.297394, 0.737028 ;
0 , 0.864057 , 7.274611 , 26, 3.509091 , 2.297394, 0.993808 ;
2 , 1.017061 , 7.485849 , 25, 3.785714 , 3.364046, 0.628539 ;
3 , 1.215074 , 7.248731 , 27, 3.648148 , 3.218416, 1.054093 ;
1 , 0.993070 , 7.708920 , 25, 3.803571 , 2.704464, 1.133115 ;
0 , 0.414021 , 5.213592 , 35, 2.239130 , 4.229532, 0.737028 ;
1 , 0.879065 , 7.544117 , 26, 3.709091 , 3.476715, 0.993808 ;
0 , 0.295018 , 5.669565 , 34, 2.446809 , 3.627575, 0.628539 ;
0 , 0.943067 , 8.048035 , 23, 3.948276 , 2.952636, 0.831479 ;
6 , 2.782397 , 8.402715 , 26, 4.018182 , 4.026637, 1.662959 ;
7 , 0.218418 , 8.262672 , 26, 3.945455 , 3.824053, 1.662959 ;
6 , -0.794571 , 8.366516 , 26, 4.018182 , 3.852777, 1.728483 ;
6 , 4.297474 , 8.416289 , 26, 4.018182 , 3.476715, 1.728483 ;
6 , 2.630659 , 8.528889 , 26, 4.090909 , 3.916885, 1.728483 ;
6 , 6.437371 , 8.296803 , 26, 3.981818 , 3.909627, 1.662959 ;
8 , 6.536193 , 8.328767 , 26, 3.981818 , 3.891392, 1.728483 ;
6 , 4.693982 , 8.375566 , 26, 4.018182 , 3.936443, 1.662959 ;
9 , 2.827622 , 8.223256 , 26, 3.909091 , 3.387214, 1.662959 ;
5 , 1.896113 , 8.418181 , 26, 4.000000 , 4.064558, 1.662959 ;
7 , 3.001979 , 8.401827 , 26, 3.981818 , 4.149240, 1.728483 ;
9 , 5.803880 , 7.598253 , 24, 4.017544 , 2.341994, 0.666667 ;
0 , 0.817063 , 7.369458 , 25, 3.625000 , 2.728898, 0.785674 ;
0 , 1.060059 , 7.610577 , 25, 3.714286 , 3.079763, 1.133116 ;
1 , 1.136074 , 7.585714 , 25, 3.750000 , 3.079763, 0.916246 ;
1 , 1.264105 , 8.105263 , 27, 3.870370 , 4.165754, 1.414214 ;
0 , 0.383019 , 5.087379 , 35, 2.239130 , 2.946483, 0.314270 ;
2 , 1.122072 , 6.984375 , 27, 3.555556 , 2.637864, 1.054093 ;
0 , 0.261018 , 5.339286 , 33, 2.333333 , 3.092639, 0.471405 ;
2 , 1.203070 , 7.612745 , 26, 3.709091 , 2.660310, 1.286204 ;
2 , 1.300077 , 7.273632 , 26, 3.654546 , 3.219935, 0.874890 ;
0 , 1.315069 , 7.492611 , 26, 3.690909 , 3.344703, 0.737028 ;
0 , 1.145075 , 9.485531 , 17, 4.859375 , 2.830780, 0.737028 ;
3 , 4.985941 , 7.639485 , 23, 4.017241 , 2.137653, 0.684935 ;
3 , 0.710107 , 7.789237 , 23, 3.844828 , 2.853034, 0.955814 ;
1 , 0.776069 , 8.573276 , 24, 4.070176 , 3.385411, 1.247219 ;
2 , 1.532108 , 7.681818 , 27, 3.666667 , 3.040319, 1.414214 ;
1 , 0.522059 , 7.693023 , 25, 3.839286 , 2.704464, 0.916246 ;
1 , 2.001067 , 7.937198 , 27, 3.833333 , 4.471154, 1.333333 ;
2 , 1.011059 , 7.879807 , 26, 3.781818 , 4.472641, 0.993808 ;
0 , 0.708067 , 8.079295 , 24, 3.982456 , 3.503582, 0.942809 ;
0 , 0.643042 , 7.216749 , 25, 3.625000 , 3.261332, 0.628539 ;
0 , 1.042067 , 7.257576 , 26, 3.600000 , 3.768238, 0.993808 ;
1 , 1.130066 , 7.405941 , 26, 3.672727 , 3.065401, 0.993808 ;
5 , 0.246134 , 7.205000 , 26, 3.636364 , 2.624669, 0.993808 ;
6 , 2.556269 , 7.346847 , 24, 3.894737 , 2.701543, 0.816497 ;
1 , 0.933078 , 7.421052 , 24, 3.666667 , 3.050994, 0.816497 ;
0 , 1.263058 , 7.956731 , 27, 3.851852 , 3.735253, 1.414214 ;
8 , 8.837670 , 7.845455 , 26, 4.000000 , 2.808621, 1.523479 ;
7 , 1.261131 , 7.348837 , 25, 3.839286 , 1.247219, 0.916246 ;
8 , 6.136033 , 7.631356 , 22, 4.000000 , 2.013318, 0.496904 ;
3 , 5.709097 , 8.159483 , 25, 4.142857 , 3.130761, 1.474056 ;
