3.7778, 2.1481, 3.3717, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0 ;
9.3333, 2.1975, 6.7119, 0.0000, 0.0000, 0.0000, 1.0000, 0.0000, 0.0000, 0.0000, 1.0000, 0.0000, 4.0000, 1 ;
5.1111, 2.1728, 6.1043, 1.0000, 0.0000, 0.0000, 1.0000, 1.0000, 0.0000, 0.0000, 0.0000, 0.0000, 3.0000, 3 ;
3.7778, 0.0000, 5.1811, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0 ;
4.0000, 0.0000, 3.1399, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0 ;
3.7778, 3.0617, 5.3210, 0.0000, 0.0000, 2.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0 ;
4.4444, 2.3827, 5.5748, 2.0741, 2.0000, 1.3210, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 2.0000, 3 ;
3.3333, 0.0000, 4.1838, 2.0247, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0 ;
3.5556, 2.1358, 5.9328, 1.0741, 0.0000, 1.0988, 1.0000, 1.0000, 0.0000, 0.0000, 1.0000, 0.0000, 1.0000, 2 ;
4.0000, 1.2222, 6.1770, 1.0370, 3.0000, 1.0988, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0 ;
4.0000, 2.0000, 3.3292, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0 ;
3.5556, 2.0370, 4.0796, 0.0000, 1.0000, 3.0247, 1.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 1.0000, 1 ;
3.7778, 3.2346, 1.5199, 1.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0 ;
19.4444, 7.5926, 28.2387, 12.0988, 2.0000, 3.6173, 6.0000, 1.0000, 0.0000, 1.0000, 2.0000, 0.0000, 33.0000, 7 ;
13.3333, 2.0494, 9.1029, 4.0494, 0.0000, 3.1728, 1.0000, 1.0000, 0.0000, 0.0000, 1.0000, 0.0000, 6.0000, 3 ;
6.1111, 3.1728, 5.4856, 4.0370, 0.0000, 3.4198, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 3.0000, 2 ;
3.7778, 2.2222, 4.8134, 6.0617, 2.0000, 2.0864, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 1 ;
18.4444, 5.3086, 19.9904, 1.0741, 2.0000, 5.5062, 4.0000, 1.0000, 0.0000, 0.0000, 0.0000, 0.0000, 18.0000, 8 ;
4.0000, 1.0000, 4.4362, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0 ;
5.0000, 0.0000, 1.8532, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0 ;
11.7778, 1.2593, 8.5089, 0.0000, 1.0000, 2.2469, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 9.0000, 5 ;
6.4444, 2.2963, 5.4047, 2.0864, 0.0000, 1.1235, 0.0000, 0.0000, 0.0000, 0.0000, 1.0000, 1.0000, 2.0000, 1 ;
3.5556, 2.0988, 5.0727, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0 ;
4.0000, 0.0000, 2.8162, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0 ;
6.6667, 2.2593, 4.4609, 3.0617, 3.0000, 1.2469, 2.0000, 0.0000, 1.0000, 0.0000, 2.0000, 0.0000, 2.0000, 1 ;
